abspm,total_crp,fatal_crp,injury_crp,pdo_crp
4.480000019,0.672727273,0,0.172727273,0.5
4.489999771,0.609090909,0,0.163636364,0.445454545
4.5,0.563636364,0,0.154545455,0.409090909
4.510000229,0.509090909,0,0.154545455,0.354545455
4.519999981,0.472727273,0,0.172727273,0.3
4.53000021,0.436363636,0,0.190909091,0.245454545
4.539999962,0.436363636,0,0.218181818,0.218181818
4.550000191,0.445454545,0,0.254545455,0.190909091
4.559999943,0.454545455,0,0.290909091,0.163636364
4.570000172,0.454545455,0,0.318181818,0.136363636
4.579999924,0.472727273,0,0.336363636,0.136363636
4.590000153,0.518181818,0,0.372727273,0.145454545
4.599999905,0.581818182,0,0.418181818,0.163636364
4.610000134,0.645454545,0,0.454545455,0.190909091
4.619999886,0.709090909,0,0.481818182,0.227272727
4.630000114,0.772727273,0,0.5,0.272727273
4.639999866,0.836363636,0,0.518181818,0.318181818
4.650000095,0.890909091,0,0.527272727,0.363636364
4.659999847,0.936363636,0,0.527272727,0.409090909
4.670000076,0.990909091,0,0.536363636,0.454545455
4.679999828,1.036363636,0,0.545454545,0.490909091
4.690000057,1.063636364,0,0.545454545,0.518181818
4.699999809,1.036363636,0,0.509090909,0.527272727
4.710000038,0.990909091,0,0.463636364,0.527272727
4.71999979,0.954545455,0,0.418181818,0.536363636
4.730000019,0.9,0,0.372727273,0.527272727
4.739999771,0.836363636,0,0.327272727,0.509090909
4.75,0.772727273,0,0.281818182,0.490909091
4.760000229,0.718181818,0,0.245454545,0.472727273
4.769999981,0.663636364,0,0.209090909,0.454545455
4.78000021,0.6,0,0.172727273,0.427272727
4.789999962,0.527272727,0,0.127272727,0.4
4.800000191,0.472727273,0,0.1,0.372727273
4.809999943,0.454545455,0,0.081818182,0.372727273
4.820000172,0.418181818,0,0.063636364,0.354545455
4.829999924,0.381818182,0,0.054545455,0.327272727
4.840000153,0.354545455,0,0.045454545,0.309090909
4.849999905,0.327272727,0,0.036363636,0.290909091
4.860000134,0.3,0,0.027272727,0.272727273
4.869999886,0.272727273,0,0.018181818,0.254545455
4.880000114,0.245454545,0,0.009090909,0.236363636
4.889999866,0.236363636,0,0,0.236363636
4.900000095,0.236363636,0,0,0.236363636
4.909999847,0.218181818,0,0,0.218181818
4.920000076,0.190909091,0,0,0.190909091
4.929999828,0.2,0,0.009090909,0.190909091
4.940000057,0.218181818,0,0.018181818,0.2
4.949999809,0.236363636,0,0.027272727,0.209090909
4.960000038,0.254545455,0,0.036363636,0.218181818
4.96999979,0.272727273,0,0.045454545,0.227272727
4.980000019,0.290909091,0,0.054545455,0.236363636
4.989999771,0.3,0,0.063636364,0.236363636
5,0.309090909,0,0.081818182,0.227272727
5.010000229,0.336363636,0,0.109090909,0.227272727
5.019999981,0.372727273,0,0.136363636,0.236363636
5.03000021,0.390909091,0,0.154545455,0.236363636
5.039999962,0.381818182,0,0.163636364,0.218181818
5.050000191,0.372727273,0,0.172727273,0.2
5.059999943,0.363636364,0,0.181818182,0.181818182
5.070000172,0.354545455,0,0.190909091,0.163636364
5.079999924,0.345454545,0,0.2,0.145454545
5.090000153,0.345454545,0,0.218181818,0.127272727
5.099999905,0.345454545,0,0.227272727,0.118181818
5.110000134,0.327272727,0,0.218181818,0.109090909
5.119999886,0.3,0,0.2,0.1
5.130000114,0.272727273,0,0.181818182,0.090909091
5.139999866,0.272727273,0,0.172727273,0.1
5.150000095,0.272727273,0,0.163636364,0.109090909
5.159999847,0.263636364,0,0.154545455,0.109090909
5.170000076,0.254545455,0,0.145454545,0.109090909
5.179999828,0.254545455,0,0.136363636,0.118181818
5.190000057,0.245454545,0,0.118181818,0.127272727
5.199999809,0.227272727,0,0.090909091,0.136363636
5.210000038,0.218181818,0,0.072727273,0.145454545
5.21999979,0.218181818,0,0.063636364,0.154545455
5.230000019,0.218181818,0,0.054545455,0.163636364
5.239999771,0.209090909,0,0.045454545,0.163636364
5.25,0.190909091,0,0.036363636,0.154545455
5.260000229,0.181818182,0,0.027272727,0.154545455
5.269999981,0.172727273,0,0.018181818,0.154545455
5.28000021,0.154545455,0,0.009090909,0.145454545
5.289999962,0.145454545,0,0.009090909,0.136363636
5.300000191,0.145454545,0,0.018181818,0.127272727
5.309999943,0.145454545,0,0.027272727,0.118181818
5.320000172,0.154545455,0.009090909,0.036363636,0.109090909
